system:index,0_cover_000_01,0_cover_01,10_cover_090_03,11_cover_135_03,12_cover_180_03,13_cover_225_03,14_cover_270_03,15_cover_315_03,16_cover_000_05,17_cover_045_05,18_cover_090_05,19_cover_135_05,1_cover_03,1_cover_045_01,20_cover_180_05,21_cover_225_05,22_cover_270_05,23_cover_315_05,24_cover_000_10,25_cover_045_10,26_cover_090_10,27_cover_135_10,28_cover_180_10,29_cover_225_10,2_cover_05,2_cover_090_01,30_cover_270_10,31_cover_315_10,32_cover_000_30,33_cover_045_30,34_cover_090_30,35_cover_135_30,36_cover_180_30,37_cover_225_30,38_cover_270_30,39_cover_315_30,3_cover_10,3_cover_135_01,40_cover_000_50,41_cover_045_50,42_cover_090_50,43_cover_135_50,44_cover_180_50,45_cover_225_50,46_cover_270_50,47_cover_315_50,48_cover_000_100,49_cover_045_100,4_cover_180_01,4_cover_30,50_cover_090_100,51_cover_135_100,52_cover_180_100,53_cover_225_100,54_cover_270_100,55_cover_315_100,5_cover_225_01,5_cover_50,6_cover_100,6_cover_270_01,7_cover_315_01,8_cover_000_03,9_cover_045_03,aspect,b0,b10,b100,b200,b30,b60,ba2023,ca2023,ca2024,elevation,hillshade,idaliaMSW,mTPI,qmd2023,severity,slope,topoDiversity,tpi001,tpi003,tpi009,tpi027,tpi081,windSpeedClass,.geo
00000000000000000243_0_0_0_0_0_0,1.0,1.0,0.3333333333333333,0.5,1.0,1.0,1.0,1.0,0.4444444444444444,0.18181818181818182,0.1111111111111111,0.18181818181818182,0.7931034482758621,0.0,1.0,1.0,1.0,0.6363636363636364,0.21052631578947367,0.07317073170731707,0.13157894736842105,0.0975609756097561,0.8205128205128205,1.0,0.5679012345679012,1.0,0.9210526315789473,0.5121951219512195,0.08,0.12394366197183099,0.44,0.5633802816901409,0.5356125356125356,0.9436619718309859,0.48,0.4422535211267606,0.47003154574132494,0.0,0.23061224489795917,0.43017329255861364,0.30306122448979594,0.6901121304791029,0.5290519877675841,0.835881753312946,0.5959183673469388,0.40468909276248727,0.5267584097859327,0.6043256997455471,1.0,0.45161290322580644,0.7275739041794088,0.4916030534351145,0.6071337579617835,0.6964376590330789,0.6223241590214067,0.6770992366412214,0.0,0.5024856596558317,0.619155234427221,1.0,0.0,1.0,0.5,90,68,68,58,58,62,58,6.766858,0.45228228,0.31281292,79,170,19.822111,-0.0461623146681859,29.89925,0.3083679409860587,3,0.08042943,-0.20000000000000284,-0.8620689655172384,-2.6166007905138287,1.6570554827435586,1.7908026999465818,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-82.56154190372003,32.16283045424372]}"
0000000000000000019e_0_0_0_0_0_0,0.0,0.0,0.6666666666666666,0.75,0.5,0.0,0.0,0.0,0.0,0.8181818181818182,0.7777777777777778,0.9090909090909091,0.3103448275862069,0.0,0.6,0.0,0.0,0.0,0.39473684210526316,0.8780487804878049,0.9473684210526315,0.975609756097561,0.7692307692307693,0.04878048780487805,0.3950617283950617,0.0,0.21052631578947367,0.36585365853658536,0.4114285714285714,0.8169014084507042,0.9371428571428572,0.7408450704225352,0.7663817663817664,0.27323943661971833,0.4,0.38028169014084506,0.5741324921135647,0.0,0.4346938775510204,0.6350662589194699,0.6755102040816326,0.5881753312945973,0.7696228338430173,0.4801223241590214,0.4887755102040816,0.3241590214067278,0.4492864424057085,0.427735368956743,0.0,0.5905707196029777,0.5507135575942915,0.7577608142493639,0.8,0.4964376590330789,0.49923547400611623,0.36946564885496186,0.0,0.5495219885277247,0.5438138587388993,0.0,0.0,0.0,0.5,325,72,72,61,62,66,61,3.2800293,0.28924498,0.28235838,107,191,19.849556,-5.561700693661484,26.6464,0.02380888842775053,6,0.053209648,-2.4000000000000057,-4.517241379310349,-8.660079051383406,-8.155963302752298,-4.0752197348613635,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-83.21560526208745,31.72112882904215]}"
000000000000000001af_0_0_0_0_0_0,1.0,0.6,0.6666666666666666,0.25,0.0,0.25,1.0,1.0,1.0,0.09090909090909091,0.2222222222222222,0.18181818181818182,0.4827586206896552,0.0,0.1,0.45454545454545453,1.0,1.0,0.6578947368421053,0.21951219512195122,0.07894736842105263,0.0975609756097561,0.28205128205128205,0.8048780487804879,0.49382716049382713,1.0,0.8421052631578947,0.6341463414634146,0.3057142857142857,0.24788732394366197,0.19714285714285715,0.4619718309859155,0.2336182336182336,0.3464788732394366,0.4514285714285714,0.2112676056338028,0.45110410094637227,0.0,0.22346938775510203,0.20998980632008155,0.29489795918367345,0.5158002038735984,0.6371049949031601,0.5025484199796126,0.44693877551020406,0.34964322120285424,0.32313965341488277,0.3486005089058524,0.0,0.30698333924140375,0.4890417940876656,0.4287531806615776,0.430828025477707,0.48244274809160304,0.3705402650356779,0.4256997455470738,0.0,0.3975780752071383,0.4123881974727059,1.0,0.0,1.0,0.0,270,72,72,63,64,68,65,12.237542,0.6060236,0.63911515,112,184,19.849556,3.919140941606213,57.691433,0,1,0.068505384,0.20000000000000284,0.6206896551724128,2.7272727272727337,8.105286151157713,7.942456174428202,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-83.18030147142156,31.677201211648708]}"
000000000000000001d0_0_0_0_0_0_0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7777777777777778,0.5454545454545454,0.0,0.0,0.1724137931034483,0.0,0.0,0.0,0.5555555555555556,0.45454545454545453,0.8947368421052632,0.36585365853658536,0.05263157894736842,0.0975609756097561,0.02564102564102564,0.04878048780487805,0.2839506172839506,0.0,0.7368421052631579,0.7560975609756098,0.5085714285714286,0.38873239436619716,0.64,0.37746478873239436,0.50997150997151,0.6112676056338028,0.8828571428571429,0.6366197183098592,0.36908517350157727,0.0,0.39387755102040817,0.44240570846075433,0.7540816326530613,0.5912334352701325,0.5127420998980632,0.7431192660550459,0.9020408163265307,0.7003058103975535,0.5129969418960245,0.5567430025445292,0.0,0.5689471818504076,0.7206931702344547,0.6804071246819339,0.5979617834394905,0.6264631043256997,0.7584097859327217,0.5979643765903307,0.0,0.629955385595921,0.6314415762166979,0.0,0.0,0.6666666666666666,0.75,180,56,54,47,50,49,46,9.440117,0.51364714,0.50538516,104,180,19.849556,2.512767418879207,40.625877,0.0160849306805666,4,0.08012238,1.2000000000000028,1.5862068965517295,0.5415019762845787,2.301441677588471,6.934686543971253,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-83.24282421519628,31.760744533071822]}"
000000000000000001db_0_0_0_0_0_0,1.0,0.8,1.0,1.0,0.5,0.0,0.6666666666666666,0.5,1.0,1.0,1.0,0.45454545454545453,0.6896551724137931,0.0,0.5,0.45454545454545453,0.2222222222222222,0.5454545454545454,0.5263157894736842,0.7804878048780488,0.8421052631578947,0.4634146341463415,0.23076923076923078,0.3170731707317073,0.6419753086419753,1.0,0.18421052631578946,0.4146341463414634,0.7371428571428571,0.7380281690140845,0.5914285714285714,0.3492957746478873,0.15954415954415954,0.3154929577464789,0.5685714285714286,0.7183098591549296,0.47003154574132494,0.0,0.7255102040816327,0.7023445463812437,0.6653061224489796,0.5005096839959225,0.3160040774719674,0.48216106014271154,0.7091836734693877,0.6564729867482161,0.6174821610601428,0.6531806615776081,0.5,0.522155264090748,0.6297145769622834,0.6592875318066158,0.6402547770700637,0.5539440203562341,0.5593781855249745,0.6898218829516539,0.0,0.5946462715105163,0.6253938950249864,1.0,0.0,1.0,1.0,90,73,73,62,64,64,61,3.7452881,0.29719973,0.2090093,92,170,19.849556,2.268324325182678,28.486523,0.2967378961546545,3,0.08126615,-0.5999999999999943,-1.1724137931034448,1.4071146245059225,5.297509829619926,6.409410964890981,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-83.25926338489566,31.792005904959183]}"
000000000000000001e0_0_0_0_0_0_0,0.0,0.4,1.0,0.75,0.75,0.5,0.0,0.0,0.0,0.36363636363636365,0.7777777777777778,0.9090909090909091,0.4482758620689655,0.0,0.9,0.8181818181818182,0.0,0.0,0.0,0.14634146341463414,0.7368421052631579,0.926829268292683,0.9743589743589743,0.8536585365853658,0.48148148148148145,1.0,0.13157894736842105,0.1951219512195122,0.3028571428571429,0.1267605633802817,0.56,0.9070422535211268,0.9430199430199431,0.7492957746478873,0.4742857142857143,0.36901408450704226,0.49842271293375395,0.0,0.3346938775510204,0.23037716615698267,0.5857142857142857,0.8246687054026504,0.8970438328236493,0.8165137614678899,0.6979591836734694,0.5229357798165137,0.2714067278287462,0.33435114503816793,0.5,0.554058844381425,0.6931702344546381,0.7905852417302799,0.8068789808917197,0.7760814249363868,0.6903669724770642,0.510178117048346,0.0,0.6137667304015296,0.6091288156093835,0.0,0.0,0.0,0.5,164,70,69,57,62,61,58,1.3932525,0.13599972,0.1356925,111,174,19.849556,2.3186956880284186,12.797302,0.002258954876453223,8,0.060384728,-0.7999999999999972,0.06896551724138078,0.29249011857707785,4.44429882044561,7.587723983878021,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-83.18649984688199,31.729483161184465]}"
000000000000000001eb_0_0_0_0_0_0,1.0,1.0,1.0,0.75,1.0,0.75,1.0,1.0,0.5555555555555556,0.8181818181818182,0.6666666666666666,0.8181818181818182,0.8620689655172413,0.0,1.0,0.9090909090909091,0.7777777777777778,0.9090909090909091,0.8157894736842105,0.8780487804878049,0.6842105263157895,0.9512195121951219,0.9743589743589743,0.975609756097561,0.8148148148148148,1.0,0.5263157894736842,0.5609756097560976,0.9571428571428572,0.9577464788732394,0.6542857142857142,0.7014084507042253,0.9088319088319088,0.9380281690140845,0.6857142857142857,0.7943661971830986,0.7981072555205048,0.0,0.7826530612244897,0.9510703363914373,0.5938775510204082,0.6207951070336392,0.9367991845056065,0.8532110091743119,0.7326530612244898,0.7543323139653415,0.6304791029561672,0.9239185750636132,1.0,0.8248847926267281,0.7711518858307849,0.7470737913486005,0.8428025477707006,0.871501272264631,0.6363404689092762,0.7173027989821883,0.0,0.7782026768642447,0.7676098927332335,1.0,0.0,0.6666666666666666,0.75,180,62,61,54,57,57,53,3.7203083,0.21311493,0.16486643,76,180,19.849556,-1.9182343577946313,24.58783,0.2263966167854189,1,0.1077059,-0.20000000000000284,-0.7586206896551744,-0.20553359683793815,-2.4285714285714306,-5.99844607390861,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-83.21560526208745,31.775297240674558]}"
000000000000000001ee_0_0_0_0_0_0,0.0,0.2,0.0,0.25,0.25,0.0,0.0,0.0,0.0,0.09090909090909091,0.1111111111111111,0.09090909090909091,0.06896551724137931,0.0,0.5,0.0,0.0,0.0,0.2631578947368421,0.4146341463414634,0.6842105263157895,0.43902439024390244,0.5384615384615384,0.0,0.09876543209876543,0.0,0.10526315789473684,0.024390243902439025,0.49142857142857144,0.5774647887323944,0.9171428571428571,0.8112676056338028,0.5185185185185185,0.17746478873239438,0.5371428571428571,0.4,0.305993690851735,0.0,0.4418367346938776,0.39143730886850153,0.8489795918367347,0.7084607543323139,0.545361875637105,0.5005096839959225,0.7214285714285714,0.4016309887869521,0.5033129459734964,0.6506361323155216,0.5,0.5533498759305211,0.6600407747196738,0.7302798982188295,0.6010191082802547,0.5923664122137404,0.7214576962283384,0.5254452926208651,0.0,0.5699171446781389,0.6230703122513289,0.0,0.0,0.0,0.0,293,59,57,48,49,49,49,1.6927537,0.1423428,0.14042184,113,187,19.849556,5.362074442441823,13.180367,0.0134953662217413,2,0.087818936,0.5999999999999943,1.5862068965517295,3.4031620553359687,8.359982525120145,12.86102073520128,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-83.2385123018325,31.758588576389936]}"
000000000000000001f5_0_0_0_0_0_0,0.0,0.0,0.3333333333333333,0.75,0.0,0.0,0.0,0.0,0.0,0.18181818181818182,0.7777777777777778,0.6363636363636364,0.13793103448275862,0.0,0.4,0.0,0.0,0.0,0.0,0.34146341463414637,0.3684210526315789,0.4146341463414634,0.5128205128205128,0.14634146341463414,0.24691358024691357,0.0,0.0,0.0,0.36857142857142855,0.21971830985915494,0.47714285714285715,0.18309859154929578,0.37606837606837606,0.30985915492957744,0.03428571428571429,0.532394366197183,0.22397476340694006,0.0,0.4887755102040816,0.5331294597349643,0.6061224489795919,0.1926605504587156,0.6401630988786952,0.4597349643221203,0.25,0.5800203873598369,0.4385830784913354,0.4460559796437659,0.0,0.31265508684863524,0.6337920489296636,0.3905852417302799,0.3867515923566879,0.5256997455470738,0.42456676860346587,0.3816793893129771,0.0,0.4688336520076482,0.453448769774326,0.0,0.0,0.0,0.0,0,68,68,61,62,66,62,1.3715811,0.13508366,0.12753536,106,180,19.849556,-4.156190085442702,13.690873,0.055878722748728626,2,0.056711346,0.0,-1.2413793103448256,-5.197628458498031,-6.796854521625164,-7.545088136745491,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-83.31558775320995,31.70442016475753]}"
000000000000000001fb_0_0_0_0_0_0,0.0,0.2,0.0,0.0,0.75,0.25,0.0,0.25,0.2222222222222222,0.0,0.0,0.0,0.1724137931034483,0.0,0.6,0.36363636363636365,0.2222222222222222,0.5454545454545454,0.7894736842105263,0.5121951219512195,0.05263157894736842,0.0,0.20512820512820512,0.21951219512195122,0.24691358024691357,0.0,0.07894736842105263,0.6829268292682927,0.6028571428571429,0.9154929577464789,0.29714285714285715,0.056338028169014086,0.6068376068376068,0.38309859154929576,0.36,0.8,0.3186119873817035,0.0,0.7908163265306123,0.7940876656472987,0.2755102040816326,0.18450560652395515,0.3924566768603466,0.5341488277268094,0.39183673469387753,0.7522935779816514,0.4169215086646279,0.6778625954198473,0.5,0.5030131159163417,0.2252803261977574,0.3139949109414758,0.4749044585987261,0.5821882951653944,0.29281345565749234,0.3417302798982188,0.0,0.5144678138942002,0.4157621669796607,0.0,0.0,0.0,0.0,0,61,60,53,52,55,53,11.3758335,0.55426645,0.53097016,115,180,19.849556,5.1393441093071175,47.159748,0.042030861653795104,5,0.069077276,1.0,2.1379310344827616,5.632411067193672,8.63608562691131,8.290292817947844,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-83.28648233800449,31.68151312501248]}"
00000000000000000201_0_0_0_0_0_0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13157894736842105,0.0,0.0,0.0,0.02564102564102564,0.0975609756097561,0.0,0.0,0.0,0.14634146341463414,0.8085714285714286,0.8394366197183099,0.6142857142857143,0.7352112676056338,0.6894586894586895,0.8788732394366198,0.7742857142857142,0.8450704225352113,0.050473186119873815,0.0,0.9153061224489796,0.9367991845056065,0.8520408163265306,0.8195718654434251,0.8695208970438328,0.9439347604485219,0.9,0.9194699286442406,0.9737512742099899,0.9707379134860051,0.0,0.7734845799361928,0.8769113149847095,0.7442748091603053,0.8631847133757962,0.8765903307888041,0.6967380224260958,0.8114503816793893,0.0,0.8945825366475462,0.8517044911990324,0.0,0.0,0.0,0.0,0,64,62,55,58,57,55,1.6306944,0.15297054,0.25048238,82,180,19.849556,4.909756341972212,17.46865,0,0,0.10336442,-0.4000000000000057,-0.6551724137931103,1.3043478260869534,8.650939274792492,15.648667022774731,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-83.18865580356388,31.833508071085504]}"
0000000000000000020e_0_0_0_0_0_0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2727272727272727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05263157894736842,0.2926829268292683,0.05263157894736842,0.21951219512195122,0.0,0.24390243902439024,0.037037037037037035,0.0,0.2631578947368421,0.2926829268292683,0.47714285714285715,0.17183098591549295,0.4342857142857143,0.2,0.6210826210826211,0.24225352112676057,0.38857142857142857,0.2591549295774648,0.17981072555205047,0.0,0.3989795918367347,0.4016309887869521,0.41020408163265304,0.5372069317023446,0.6493374108053007,0.26809378185524974,0.3510204081632653,0.34658511722731905,0.6118756371049949,0.500763358778626,0.0,0.3484579936192839,0.4013761467889908,0.41603053435114506,0.529171974522293,0.49770992366412214,0.4166666666666667,0.3455470737913486,0.0,0.4203951561504143,0.46487570423655983,0.0,0.0,0.0,0.0,113,68,68,59,59,63,59,1.5585564,0.12674077,0.13571896,120,153,19.849556,2.190858148308783,12.717564,0,9,0.055036504,0.4000000000000057,2.3103448275862064,0.9920948616600782,3.4539100043687228,3.7979410479289015,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-83.32825399871605,31.689867457154794]}"
0000000000000000020f_0_0_0_0_0_0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.0,0.0,0.0975609756097561,0.10526315789473684,0.04878048780487805,0.0,0.17073170731707318,0.012345679012345678,0.0,0.10526315789473684,0.0,0.3514285714285714,0.24225352112676057,0.3485714285714286,0.3323943661971831,0.2621082621082621,0.4619718309859155,0.5714285714285714,0.5746478873239437,0.06624605678233439,0.0,0.18061224489795918,0.20081549439347604,0.24489795918367346,0.4536187563710499,0.3944954128440367,0.6197757390417941,0.6979591836734694,0.5361875637104995,0.6610601427115188,0.22340966921119593,0.0,0.39312300602623185,0.32033639143730885,0.5223918575063613,0.4876433121019108,0.5636132315521628,0.5611620795107034,0.4193384223918575,0.0,0.4160611854684512,0.46984116879396504,0.0,0.0,0.0,0.0,207,77,75,65,65,70,66,4.837748,0.30113927,0.43903667,119,191,19.849556,5.717712676797302,39.573013,0,7,0.059046764,1.2000000000000028,4.0,5.5889328063241095,8.650939274792492,9.148691302869906,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-83.2843263813226,31.69390987593333]}"
00000000000000000213_0_0_0_0_0_0,1.0,0.2,0.3333333333333333,0.75,0.0,0.5,0.0,0.0,0.7777777777777778,0.6363636363636364,0.4444444444444444,0.8181818181818182,0.4482758620689655,0.0,0.0,0.18181818181818182,0.1111111111111111,0.0,0.6052631578947368,0.4146341463414634,0.18421052631578946,0.8048780487804879,0.15384615384615385,0.21951219512195122,0.37037037037037035,0.0,0.2894736842105263,0.2682926829268293,0.4114285714285714,0.23380281690140844,0.5057142857142857,0.4056338028169014,0.2535612535612536,0.5577464788732395,0.7,0.7633802816901408,0.36908517350157727,0.0,0.6,0.3160040774719674,0.5520408163265306,0.454638124362895,0.5208970438328236,0.6207951070336392,0.35714285714285715,0.6493374108053007,0.5922528032619776,0.4674300254452926,0.0,0.47890818858560796,0.4859836901121305,0.36666666666666664,0.42445859872611463,0.455470737913486,0.3425076452599388,0.4407124681933842,0.0,0.5088591459528362,0.44692364006747937,0.0,0.0,1.0,1.0,230,72,71,60,62,66,61,9.345684,0.4766791,0.5215162,118,184,19.849556,4.017247156878793,50.483574,0,1,0.054644767,0.7999999999999972,2.379310344827587,7.22529644268775,5.776758409785927,3.9048705870927023,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-83.29268071346492,31.72517124782069]}"
00000000000000000222_0_0_0_0_0_0,0.0,0.2,0.0,0.0,0.25,0.0,0.0,0.25,0.0,0.45454545454545453,0.1111111111111111,0.09090909090909091,0.13793103448275862,0.0,0.1,0.0,0.0,0.09090909090909091,0.0,0.17073170731707318,0.23684210526315788,0.024390243902439025,0.07692307692307693,0.0975609756097561,0.1111111111111111,0.0,0.21052631578947367,0.07317073170731707,0.12857142857142856,0.3267605633802817,0.38571428571428573,0.4535211267605634,0.5156695156695157,0.30704225352112674,0.1457142857142857,0.323943661971831,0.11041009463722397,0.0,0.34285714285714286,0.3577981651376147,0.3469387755102041,0.7145769622833843,0.7380224260958206,0.43934760448521915,0.3326530612244898,0.29867482161060144,0.4286442405708461,0.45597964376590333,0.5,0.32364409783764625,0.5563200815494393,0.7134860050890586,0.834140127388535,0.8473282442748091,0.5863914373088684,0.3231552162849873,0.0,0.4463989802421925,0.5931820352038705,0.0,0.0,0.0,0.5,270,69,68,57,60,60,57,13.300273,0.59712845,0.5819833,118,184,19.849556,3.8329662305186702,55.23776,0.02536325807761175,1,0.060610168,1.0,1.5172413793103487,2.9802371541502026,5.650939274792492,8.016413344340307,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-83.29887908892533,31.75239020092951]}"
000000000000000001ad_0_0_0_0_0_0,1.0,1.0,0.6666666666666666,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5555555555555556,0.7272727272727273,0.9655172413793104,0.0,0.9,0.8181818181818182,1.0,1.0,0.9736842105263158,1.0,0.631578947368421,0.8048780487804879,0.7435897435897436,0.7317073170731707,0.8765432098765432,1.0,1.0,1.0,0.7371428571428571,0.7352112676056338,0.8057142857142857,0.8901408450704226,0.7834757834757835,0.8845070422535212,0.98,0.971830985915493,0.861198738170347,0.0,0.8673469387755102,0.7614678899082569,0.8765306122448979,0.9062181447502549,0.8511722731906218,0.9378185524974516,0.9744897959183674,0.9836901121304791,0.9161569826707442,0.8921119592875318,1.0,0.8486352357320099,0.8766564729867482,0.9208651399491095,0.9090445859872611,0.8923664122137405,0.9403669724770642,0.926972010178117,0.0,0.8948374760994264,0.9093166120253366,1.0,0.0,1.0,1.0,221,81,80,72,70,75,73,10.576604,0.54230917,0.5680299,50,190,19.919222,-3.5467902947063195,50.042557,0,5,0.11459519,-1.3999999999999986,-1.7586206896551744,-3.537549407114625,-6.121013543031893,-4.916767833729907,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-83.90308594902413,30.733431174152738]}"
000000000000000001cb_0_0_0_0_0_0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5555555555555556,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.9090909090909091,0.7368421052631579,0.8048780487804879,0.9473684210526315,1.0,1.0,1.0,0.9382716049382716,1.0,0.9473684210526315,0.975609756097561,0.8342857142857143,0.8816901408450705,0.88,0.9014084507042254,0.9173789173789174,0.8760563380281691,0.82,0.7633802816901408,0.9274447949526814,0.0,0.8959183673469387,0.928644240570846,0.9214285714285714,0.8776758409785933,0.908256880733945,0.8776758409785933,0.8051020408163265,0.8114169215086646,0.9490316004077471,0.9394402035623409,1.0,0.859269762495569,0.8817533129459735,0.8852417302798982,0.9536305732484076,0.898473282442748,0.9311926605504587,0.8900763358778626,0.0,0.8782664117272148,0.9160963809402553,1.0,0.0,1.0,1.0,0,82,82,71,69,80,77,11.048541,0.6023149,0.5338981,50,180,19.919222,-0.8773028902119719,42.111736,0.11358971108542792,4,0.10464653,-0.7999999999999972,-0.17241379310344485,-0.5256916996047423,1.3757099169943174,-4.264118875345993,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-83.89284515478516,30.73154471205609]}"
